============================================================
[START] 2026-03-19 13:57:21 worker=2 gpu=3 cfg=config/base_hpo3_reconst_11.yaml mode=full
============================================================
[INFO] CUDA_VISIBLE_DEVICES=3
[INFO] MODE=full
[INFO] BASE_CFG=config/base_hpo3_reconst_11.yaml
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] pretrain mode: reconstruction
[INFO] save_dir: runs/hpo_stage1c_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60
[INFO] model params: 19,688,513
[Epoch 001/150] loss=5.823381 | best=5.823381 (epoch 1) | time=38.9s
[Epoch 061/150] loss=0.138204 | best=0.138204 (epoch 61) | time=45.1s
[Epoch 062/150] loss=0.139794 | best=0.138204 (epoch 61) | time=40.7s
[Epoch 063/150] loss=0.136393 | best=0.136393 (epoch 63) | time=109.7s
[Epoch 064/150] loss=0.134082 | best=0.134082 (epoch 64) | time=110.2s
[Epoch 065/150] loss=0.136078 | best=0.134082 (epoch 64) | time=50.1s
[Epoch 066/150] loss=0.137557 | best=0.134082 (epoch 64) | time=69.3s
[Epoch 067/150] loss=0.132264 | best=0.132264 (epoch 67) | time=96.2s
[Epoch 068/150] loss=0.134320 | best=0.132264 (epoch 67) | time=36.6s
[Epoch 069/150] loss=0.128411 | best=0.128411 (epoch 69) | time=261.8s
[Epoch 070/150] loss=0.123363 | best=0.123363 (epoch 70) | time=646.0s
[Epoch 071/150] loss=0.126336 | best=0.123363 (epoch 70) | time=198.4s
[Epoch 072/150] loss=0.123752 | best=0.123363 (epoch 70) | time=164.6s
[Epoch 073/150] loss=0.129546 | best=0.123363 (epoch 70) | time=127.0s
[Epoch 074/150] loss=0.123601 | best=0.123363 (epoch 70) | time=132.4s
[Epoch 075/150] loss=0.127379 | best=0.123363 (epoch 70) | time=92.6s
[Epoch 076/150] loss=0.123257 | best=0.123257 (epoch 76) | time=172.5s
[Epoch 077/150] loss=0.120454 | best=0.120454 (epoch 77) | time=180.2s
[Epoch 078/150] loss=0.126554 | best=0.120454 (epoch 77) | time=101.3s
[Epoch 079/150] loss=0.131162 | best=0.120454 (epoch 77) | time=99.3s
[Epoch 080/150] loss=0.122447 | best=0.120454 (epoch 77) | time=101.0s
[Epoch 081/150] loss=0.123764 | best=0.120454 (epoch 77) | time=46.0s
[Epoch 082/150] loss=0.116636 | best=0.116636 (epoch 82) | time=96.0s
[Epoch 083/150] loss=0.118320 | best=0.116636 (epoch 82) | time=61.3s
[Epoch 084/150] loss=0.113104 | best=0.113104 (epoch 84) | time=51.8s
[Epoch 085/150] loss=0.116350 | best=0.113104 (epoch 84) | time=40.2s
[Epoch 086/150] loss=0.119185 | best=0.113104 (epoch 84) | time=36.9s
[Epoch 087/150] loss=0.118505 | best=0.113104 (epoch 84) | time=39.7s
[Epoch 088/150] loss=0.116599 | best=0.113104 (epoch 84) | time=40.9s
[Epoch 089/150] loss=0.112258 | best=0.112258 (epoch 89) | time=66.3s
[Epoch 090/150] loss=0.117267 | best=0.112258 (epoch 89) | time=58.3s
[Epoch 091/150] loss=0.114168 | best=0.112258 (epoch 89) | time=38.7s
[Epoch 092/150] loss=0.114872 | best=0.112258 (epoch 89) | time=63.5s
[Epoch 093/150] loss=0.110920 | best=0.110920 (epoch 93) | time=72.2s
[Epoch 094/150] loss=0.111927 | best=0.110920 (epoch 93) | time=39.5s
[Epoch 095/150] loss=0.115087 | best=0.110920 (epoch 93) | time=50.8s
[Epoch 096/150] loss=0.112015 | best=0.110920 (epoch 93) | time=49.0s
[Epoch 097/150] loss=0.110088 | best=0.110088 (epoch 97) | time=44.2s
[Epoch 098/150] loss=0.111164 | best=0.110088 (epoch 97) | time=57.0s
[Epoch 099/150] loss=0.104274 | best=0.104274 (epoch 99) | time=81.2s
[Epoch 100/150] loss=0.106449 | best=0.104274 (epoch 99) | time=67.1s
[Epoch 101/150] loss=0.105310 | best=0.104274 (epoch 99) | time=45.2s
[Epoch 102/150] loss=0.106952 | best=0.104274 (epoch 99) | time=60.5s
[Epoch 103/150] loss=0.105506 | best=0.104274 (epoch 99) | time=42.0s
[Epoch 104/150] loss=0.111451 | best=0.104274 (epoch 99) | time=41.5s
[Epoch 105/150] loss=0.104405 | best=0.104274 (epoch 99) | time=69.2s
[Epoch 106/150] loss=0.103837 | best=0.103837 (epoch 106) | time=87.9s
[Epoch 107/150] loss=0.100690 | best=0.100690 (epoch 107) | time=105.7s
[Epoch 108/150] loss=0.102654 | best=0.100690 (epoch 107) | time=37.4s
[Epoch 109/150] loss=0.106528 | best=0.100690 (epoch 107) | time=65.9s
[Epoch 110/150] loss=0.102259 | best=0.100690 (epoch 107) | time=62.5s
[Epoch 111/150] loss=0.102578 | best=0.100690 (epoch 107) | time=61.0s
[Epoch 112/150] loss=0.099779 | best=0.099779 (epoch 112) | time=98.4s
[Epoch 113/150] loss=0.100659 | best=0.099779 (epoch 112) | time=72.8s
[Epoch 114/150] loss=0.098557 | best=0.098557 (epoch 114) | time=71.9s
[Epoch 115/150] loss=0.098894 | best=0.098557 (epoch 114) | time=40.0s
[Epoch 116/150] loss=0.102985 | best=0.098557 (epoch 114) | time=56.2s
[Epoch 117/150] loss=0.099818 | best=0.098557 (epoch 114) | time=68.2s
[Epoch 118/150] loss=0.101319 | best=0.098557 (epoch 114) | time=53.1s
[Epoch 119/150] loss=0.097259 | best=0.097259 (epoch 119) | time=50.8s
[Epoch 120/150] loss=0.099260 | best=0.097259 (epoch 119) | time=42.5s
[Epoch 121/150] loss=0.099153 | best=0.097259 (epoch 119) | time=40.5s
[Epoch 122/150] loss=0.095892 | best=0.095892 (epoch 122) | time=71.2s
[Epoch 123/150] loss=0.095689 | best=0.095689 (epoch 123) | time=45.4s
[Epoch 124/150] loss=0.094780 | best=0.094780 (epoch 124) | time=45.9s
[Epoch 125/150] loss=0.098300 | best=0.094780 (epoch 124) | time=37.2s
[Epoch 126/150] loss=0.094330 | best=0.094330 (epoch 126) | time=54.5s
[Epoch 127/150] loss=0.098150 | best=0.094330 (epoch 126) | time=48.0s
[Epoch 128/150] loss=0.094474 | best=0.094330 (epoch 126) | time=50.1s
[Epoch 129/150] loss=0.093295 | best=0.093295 (epoch 129) | time=43.4s
[Epoch 130/150] loss=0.092900 | best=0.092900 (epoch 130) | time=49.8s
[Epoch 131/150] loss=0.093231 | best=0.092900 (epoch 130) | time=36.1s
[Epoch 132/150] loss=0.093672 | best=0.092900 (epoch 130) | time=41.9s
[Epoch 133/150] loss=0.091191 | best=0.091191 (epoch 133) | time=87.5s
[Epoch 134/150] loss=0.097313 | best=0.091191 (epoch 133) | time=38.0s
[Epoch 135/150] loss=0.091774 | best=0.091191 (epoch 133) | time=37.1s
[Epoch 136/150] loss=0.096792 | best=0.091191 (epoch 133) | time=37.3s
[Epoch 137/150] loss=0.093032 | best=0.091191 (epoch 133) | time=36.8s
[Epoch 138/150] loss=0.095637 | best=0.091191 (epoch 133) | time=44.2s
[Epoch 139/150] loss=0.091114 | best=0.091114 (epoch 139) | time=47.0s
[Epoch 140/150] loss=0.092649 | best=0.091114 (epoch 139) | time=43.4s
[Epoch 141/150] loss=0.088059 | best=0.088059 (epoch 141) | time=39.0s
[Epoch 142/150] loss=0.091512 | best=0.088059 (epoch 141) | time=38.0s
[Epoch 143/150] loss=0.090563 | best=0.088059 (epoch 141) | time=37.8s
[Epoch 144/150] loss=0.093136 | best=0.088059 (epoch 141) | time=36.3s
[Epoch 145/150] loss=0.090448 | best=0.088059 (epoch 141) | time=36.7s
[Epoch 146/150] loss=0.089409 | best=0.088059 (epoch 141) | time=42.8s
[Epoch 147/150] loss=0.088378 | best=0.088059 (epoch 141) | time=43.1s
[Epoch 148/150] loss=0.090342 | best=0.088059 (epoch 141) | time=37.5s
[Epoch 149/150] loss=0.087762 | best=0.087762 (epoch 149) | time=38.5s
[Epoch 150/150] loss=0.086599 | best=0.086599 (epoch 150) | time=38.3s
[DONE] training finished in 175.11 min
[DONE] best loss = 0.086599 at epoch 150
/home/ted1204/MS_Detection/src/training/trainer_finetune.py:186: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  ckpt = torch.load(encoder_ckpt_path, map_location="cpu")
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] save_dir: runs/hpo_stage1c_reconst/finetune/pohang_hpo3_reconst_L6_D128_BP5_60
[INFO] model params: 6,421,473
[DEBUG] pretrained_encoder_path = runs/hpo_stage1c_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60/best_encoder.pt
[INFO] loaded encoder weights from: runs/hpo_stage1c_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60/best_encoder.pt
[INFO] encoder load missing keys   : 0
[INFO] encoder load unexpected keys: 0
[INFO] center_c shape: (128,)
[Epoch 001/100] train_loss=1.108349 | val_loss=1.316738 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.5s
[Epoch 002/100] train_loss=0.811203 | val_loss=0.854785 | val_acc=0.5779 | best_metric=0.5779 (epoch 2) | time=11.4s
[Epoch 003/100] train_loss=0.701855 | val_loss=0.734260 | val_acc=0.7370 | best_metric=0.7370 (epoch 3) | time=11.3s
[Epoch 004/100] train_loss=0.647256 | val_loss=0.718424 | val_acc=0.8374 | best_metric=0.8374 (epoch 4) | time=13.7s
[Epoch 005/100] train_loss=0.598156 | val_loss=0.642472 | val_acc=0.8581 | best_metric=0.8581 (epoch 5) | time=10.9s
[Epoch 006/100] train_loss=0.558319 | val_loss=0.581503 | val_acc=0.7647 | best_metric=0.8581 (epoch 5) | time=10.9s
[Epoch 007/100] train_loss=0.520210 | val_loss=0.484550 | val_acc=0.8443 | best_metric=0.8581 (epoch 5) | time=10.6s
[Epoch 008/100] train_loss=0.491871 | val_loss=0.442686 | val_acc=0.9100 | best_metric=0.9100 (epoch 8) | time=17.4s
[Epoch 009/100] train_loss=0.485179 | val_loss=0.483407 | val_acc=0.8131 | best_metric=0.9100 (epoch 8) | time=11.0s
[Epoch 010/100] train_loss=0.448677 | val_loss=0.396738 | val_acc=0.8858 | best_metric=0.9100 (epoch 8) | time=10.9s
[Epoch 011/100] train_loss=0.427646 | val_loss=0.520616 | val_acc=0.8997 | best_metric=0.9100 (epoch 8) | time=10.0s
[Epoch 012/100] train_loss=0.404860 | val_loss=0.370917 | val_acc=0.8789 | best_metric=0.9100 (epoch 8) | time=11.5s
[Epoch 013/100] train_loss=0.419934 | val_loss=0.569291 | val_acc=0.8547 | best_metric=0.9100 (epoch 8) | time=10.9s
[Epoch 014/100] train_loss=0.408346 | val_loss=0.430905 | val_acc=0.9273 | best_metric=0.9273 (epoch 14) | time=12.2s
[Epoch 015/100] train_loss=0.376998 | val_loss=0.337911 | val_acc=0.9031 | best_metric=0.9273 (epoch 14) | time=10.9s
[Epoch 016/100] train_loss=0.356618 | val_loss=0.480026 | val_acc=0.8374 | best_metric=0.9273 (epoch 14) | time=10.8s
[Epoch 017/100] train_loss=0.324537 | val_loss=0.523594 | val_acc=0.8927 | best_metric=0.9273 (epoch 14) | time=11.1s
[Epoch 018/100] train_loss=0.324425 | val_loss=0.391420 | val_acc=0.9377 | best_metric=0.9377 (epoch 18) | time=10.8s
[Epoch 019/100] train_loss=0.344833 | val_loss=0.332988 | val_acc=0.9066 | best_metric=0.9377 (epoch 18) | time=10.3s
[Epoch 020/100] train_loss=0.330252 | val_loss=0.394602 | val_acc=0.9273 | best_metric=0.9377 (epoch 18) | time=10.3s
[Epoch 021/100] train_loss=0.301644 | val_loss=0.348130 | val_acc=0.9481 | best_metric=0.9481 (epoch 21) | time=10.8s
[Epoch 022/100] train_loss=0.282633 | val_loss=0.283138 | val_acc=0.9516 | best_metric=0.9516 (epoch 22) | time=10.5s
[Epoch 023/100] train_loss=0.281082 | val_loss=0.352411 | val_acc=0.9273 | best_metric=0.9516 (epoch 22) | time=12.3s
[Epoch 024/100] train_loss=0.266490 | val_loss=0.282244 | val_acc=0.9585 | best_metric=0.9585 (epoch 24) | time=13.2s
[Epoch 025/100] train_loss=0.329864 | val_loss=0.315406 | val_acc=0.9412 | best_metric=0.9585 (epoch 24) | time=10.3s
[Epoch 026/100] train_loss=0.245029 | val_loss=0.289463 | val_acc=0.9446 | best_metric=0.9585 (epoch 24) | time=10.8s
[Epoch 027/100] train_loss=0.268012 | val_loss=0.380473 | val_acc=0.8962 | best_metric=0.9585 (epoch 24) | time=11.1s
[Epoch 028/100] train_loss=0.276183 | val_loss=0.294016 | val_acc=0.9446 | best_metric=0.9585 (epoch 24) | time=11.8s
[Epoch 029/100] train_loss=0.269199 | val_loss=0.348119 | val_acc=0.9654 | best_metric=0.9654 (epoch 29) | time=10.5s
[Epoch 030/100] train_loss=0.229112 | val_loss=0.248647 | val_acc=0.9481 | best_metric=0.9654 (epoch 29) | time=12.4s
[Epoch 031/100] train_loss=0.213145 | val_loss=0.258578 | val_acc=0.9446 | best_metric=0.9654 (epoch 29) | time=9.8s
[Epoch 032/100] train_loss=0.205646 | val_loss=0.327050 | val_acc=0.9273 | best_metric=0.9654 (epoch 29) | time=11.3s
[Epoch 033/100] train_loss=0.237438 | val_loss=0.357971 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=10.1s
[Epoch 034/100] train_loss=0.206317 | val_loss=0.297165 | val_acc=0.9412 | best_metric=0.9654 (epoch 29) | time=10.8s
[Epoch 035/100] train_loss=0.221605 | val_loss=0.270817 | val_acc=0.9273 | best_metric=0.9654 (epoch 29) | time=12.9s
[Epoch 036/100] train_loss=0.186209 | val_loss=0.283537 | val_acc=0.9412 | best_metric=0.9654 (epoch 29) | time=10.7s
[Epoch 037/100] train_loss=0.163645 | val_loss=0.288508 | val_acc=0.9412 | best_metric=0.9654 (epoch 29) | time=10.9s
[Epoch 038/100] train_loss=0.185920 | val_loss=0.262168 | val_acc=0.9412 | best_metric=0.9654 (epoch 29) | time=11.0s
[Epoch 039/100] train_loss=0.159948 | val_loss=0.283162 | val_acc=0.9343 | best_metric=0.9654 (epoch 29) | time=11.9s
[Epoch 040/100] train_loss=0.151809 | val_loss=0.292020 | val_acc=0.9412 | best_metric=0.9654 (epoch 29) | time=10.6s
[Epoch 041/100] train_loss=0.153129 | val_loss=0.272044 | val_acc=0.9446 | best_metric=0.9654 (epoch 29) | time=10.9s
[Epoch 042/100] train_loss=0.181338 | val_loss=0.582558 | val_acc=0.8616 | best_metric=0.9654 (epoch 29) | time=10.8s
[Epoch 043/100] train_loss=0.195196 | val_loss=0.249303 | val_acc=0.9412 | best_metric=0.9654 (epoch 29) | time=11.5s
[Epoch 044/100] train_loss=0.180193 | val_loss=0.295723 | val_acc=0.9412 | best_metric=0.9654 (epoch 29) | time=11.7s
[Epoch 045/100] train_loss=0.197936 | val_loss=0.285975 | val_acc=0.9412 | best_metric=0.9654 (epoch 29) | time=10.7s
[Epoch 046/100] train_loss=0.139653 | val_loss=0.269559 | val_acc=0.9412 | best_metric=0.9654 (epoch 29) | time=10.6s
[Epoch 047/100] train_loss=0.149366 | val_loss=0.339987 | val_acc=0.9239 | best_metric=0.9654 (epoch 29) | time=10.8s
[Epoch 048/100] train_loss=0.145615 | val_loss=0.281654 | val_acc=0.9308 | best_metric=0.9654 (epoch 29) | time=10.6s
[Epoch 049/100] train_loss=0.154570 | val_loss=0.327865 | val_acc=0.9239 | best_metric=0.9654 (epoch 29) | time=10.3s
[Epoch 050/100] train_loss=0.142685 | val_loss=0.300443 | val_acc=0.9377 | best_metric=0.9654 (epoch 29) | time=10.0s
[Epoch 051/100] train_loss=0.130454 | val_loss=0.304123 | val_acc=0.9377 | best_metric=0.9654 (epoch 29) | time=11.9s
[Epoch 052/100] train_loss=0.125983 | val_loss=0.389819 | val_acc=0.9135 | best_metric=0.9654 (epoch 29) | time=10.8s
[Epoch 053/100] train_loss=0.123678 | val_loss=0.280200 | val_acc=0.9377 | best_metric=0.9654 (epoch 29) | time=11.5s
[Epoch 054/100] train_loss=0.092285 | val_loss=0.541362 | val_acc=0.8858 | best_metric=0.9654 (epoch 29) | time=11.0s
[Epoch 055/100] train_loss=0.144999 | val_loss=0.391104 | val_acc=0.9239 | best_metric=0.9654 (epoch 29) | time=10.8s
[Epoch 056/100] train_loss=0.107229 | val_loss=0.289462 | val_acc=0.9412 | best_metric=0.9654 (epoch 29) | time=10.2s
[Epoch 057/100] train_loss=0.108826 | val_loss=0.260237 | val_acc=0.9343 | best_metric=0.9654 (epoch 29) | time=11.0s
[Epoch 058/100] train_loss=0.124396 | val_loss=0.341840 | val_acc=0.9239 | best_metric=0.9654 (epoch 29) | time=10.7s
[Epoch 059/100] train_loss=0.094547 | val_loss=0.344936 | val_acc=0.9204 | best_metric=0.9654 (epoch 29) | time=10.4s
[Epoch 060/100] train_loss=0.131132 | val_loss=0.335440 | val_acc=0.9204 | best_metric=0.9654 (epoch 29) | time=10.4s
[Epoch 061/100] train_loss=0.116915 | val_loss=0.329293 | val_acc=0.9135 | best_metric=0.9654 (epoch 29) | time=10.9s
[Epoch 062/100] train_loss=0.094136 | val_loss=0.469775 | val_acc=0.9204 | best_metric=0.9654 (epoch 29) | time=12.2s
[Epoch 063/100] train_loss=0.076560 | val_loss=0.307504 | val_acc=0.9273 | best_metric=0.9654 (epoch 29) | time=11.0s
[Epoch 064/100] train_loss=0.093949 | val_loss=0.272534 | val_acc=0.9273 | best_metric=0.9654 (epoch 29) | time=10.9s
[Epoch 065/100] train_loss=0.102719 | val_loss=0.384135 | val_acc=0.9135 | best_metric=0.9654 (epoch 29) | time=11.2s
[Epoch 066/100] train_loss=0.069686 | val_loss=0.330503 | val_acc=0.9239 | best_metric=0.9654 (epoch 29) | time=12.1s
[Epoch 067/100] train_loss=0.077414 | val_loss=0.298662 | val_acc=0.9273 | best_metric=0.9654 (epoch 29) | time=11.1s
[Epoch 068/100] train_loss=0.071257 | val_loss=0.367331 | val_acc=0.9135 | best_metric=0.9654 (epoch 29) | time=11.5s
[Epoch 069/100] train_loss=0.109506 | val_loss=0.335166 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=10.7s
[Epoch 070/100] train_loss=0.086767 | val_loss=0.335566 | val_acc=0.9204 | best_metric=0.9654 (epoch 29) | time=12.6s
[Epoch 071/100] train_loss=0.078973 | val_loss=0.342894 | val_acc=0.9100 | best_metric=0.9654 (epoch 29) | time=10.7s
[Epoch 072/100] train_loss=0.065852 | val_loss=0.345462 | val_acc=0.9204 | best_metric=0.9654 (epoch 29) | time=11.1s
[Epoch 073/100] train_loss=0.072118 | val_loss=0.314629 | val_acc=0.9204 | best_metric=0.9654 (epoch 29) | time=10.7s
[Epoch 074/100] train_loss=0.076759 | val_loss=0.341786 | val_acc=0.9204 | best_metric=0.9654 (epoch 29) | time=11.9s
[Epoch 075/100] train_loss=0.081449 | val_loss=0.326950 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=11.4s
[Epoch 076/100] train_loss=0.056903 | val_loss=0.347170 | val_acc=0.9204 | best_metric=0.9654 (epoch 29) | time=11.3s
[Epoch 077/100] train_loss=0.072865 | val_loss=0.371508 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=11.8s
[Epoch 078/100] train_loss=0.062140 | val_loss=0.350941 | val_acc=0.9135 | best_metric=0.9654 (epoch 29) | time=11.3s
[Epoch 079/100] train_loss=0.067495 | val_loss=0.345243 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=10.8s
[Epoch 080/100] train_loss=0.070650 | val_loss=0.386855 | val_acc=0.9031 | best_metric=0.9654 (epoch 29) | time=10.5s
[Epoch 081/100] train_loss=0.051883 | val_loss=0.323787 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=11.1s
[Epoch 082/100] train_loss=0.065773 | val_loss=0.336874 | val_acc=0.9135 | best_metric=0.9654 (epoch 29) | time=10.9s
[Epoch 083/100] train_loss=0.065908 | val_loss=0.366712 | val_acc=0.9135 | best_metric=0.9654 (epoch 29) | time=11.5s
[Epoch 084/100] train_loss=0.073591 | val_loss=0.369508 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=11.3s
[Epoch 085/100] train_loss=0.071919 | val_loss=0.362421 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=11.5s
[Epoch 086/100] train_loss=0.070363 | val_loss=0.352264 | val_acc=0.9135 | best_metric=0.9654 (epoch 29) | time=13.0s
[Epoch 087/100] train_loss=0.054015 | val_loss=0.336446 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=11.7s
[Epoch 088/100] train_loss=0.067322 | val_loss=0.367610 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=11.4s
[Epoch 089/100] train_loss=0.059227 | val_loss=0.427224 | val_acc=0.9031 | best_metric=0.9654 (epoch 29) | time=10.8s
[Epoch 090/100] train_loss=0.076989 | val_loss=0.451546 | val_acc=0.8997 | best_metric=0.9654 (epoch 29) | time=11.7s
[Epoch 091/100] train_loss=0.113627 | val_loss=0.361264 | val_acc=0.9100 | best_metric=0.9654 (epoch 29) | time=11.0s
[Epoch 092/100] train_loss=0.072092 | val_loss=0.462575 | val_acc=0.8962 | best_metric=0.9654 (epoch 29) | time=11.9s
[Epoch 093/100] train_loss=0.052123 | val_loss=0.355068 | val_acc=0.9135 | best_metric=0.9654 (epoch 29) | time=10.9s
[Epoch 094/100] train_loss=0.066421 | val_loss=0.461468 | val_acc=0.8997 | best_metric=0.9654 (epoch 29) | time=10.5s
[Epoch 095/100] train_loss=0.049793 | val_loss=0.432654 | val_acc=0.9100 | best_metric=0.9654 (epoch 29) | time=9.9s
[Epoch 096/100] train_loss=0.060700 | val_loss=0.494499 | val_acc=0.8824 | best_metric=0.9654 (epoch 29) | time=11.0s
[Epoch 097/100] train_loss=0.057273 | val_loss=0.375148 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=11.5s
